q_user,q_record,rep,seed,method,lambda,epsilon_learning,metric_value,run_id,config_hash,validation_pass
0.5,0.75,6,910000007,stable-local,0.0,4.0,0.0903125,07ea4e0d81796ca702e271b89af32258dbc0e1cb1b1a238a89d85e9d3c236651,61b61d54add6541936b137e084eece9fbd30198a10cb369115c6b8ef0e6acbfb,True
0.5,0.75,6,910000007,fixed-0.9,0.9,4.0,0.146875,1afbdcfc1c3bd928b8b860374cf20d9acfc0b4088e52d096c9e4c633d303b8c5,61b61d54add6541936b137e084eece9fbd30198a10cb369115c6b8ef0e6acbfb,True
0.5,0.75,6,910000007,handle-only,1.0,4.0,0.165,89f4eaeebc77e07d8809228a6b7a282c2665090222fc1c59952b230a1e24c5ad,61b61d54add6541936b137e084eece9fbd30198a10cb369115c6b8ef0e6acbfb,True
0.5,0.75,7,910000008,adaptive-v2,0.5,3.9,0.1378377016129032,cce8a9c49f2b0a4802609748cd19dda01ca934f52b3cbbd237ce2deee778242c,8872919bef7895b17e64d92eed20a64795be287daa389c1d8afcac6d7f767d60,True
0.5,0.75,7,910000008,stable-local,0.0,4.0,0.12627520161290323,50c230986e20532f48db5af6695a68da112e1c93de0b21856b9c1c047c32df0b,5f6c3035866e5ff0bfb8de36511ec2062ad58985d5cfb1e0dc9d15173a063f24,True
0.5,0.75,7,910000008,fixed-0.9,0.9,4.0,0.15910282258064515,7455a885922108aaae3b2733bd71f267ad37d55fc7994e9baef8ebeb74caf802,5f6c3035866e5ff0bfb8de36511ec2062ad58985d5cfb1e0dc9d15173a063f24,True
0.5,0.75,7,910000008,handle-only,1.0,4.0,0.16332157258064517,85bf924c386fb6000c06c2341ecc912e863b2830766d6ed19506bd8e5bfaf67d,5f6c3035866e5ff0bfb8de36511ec2062ad58985d5cfb1e0dc9d15173a063f24,True
0.5,0.75,8,910000009,adaptive-v2,0.5,3.9,0.19375,de6652219fbcc1277791a44f18e223e41858e35f25ddca7317277a948c722e72,62b5c3337c3c548fc2b3f86539edc10ac62aee85f857809b88e399af81120f22,True
0.5,0.75,8,910000009,handle-only,1.0,4.0,0.2090625,0ea2bad6218c4b8a488ede2c897b45629ad7e5a96764d0e98f6ee5c7a4ec0e88,7b9e5cff30b9bf31cbb56e2993f44c498c52d6dee9e99cedf497ab4f539abb50,True
0.5,0.75,8,910000009,stable-local,0.0,4.0,0.17796875,776c74e990a961cf5ec3afe7984fd89b2e527e774803beee8c285fd8486abb52,7b9e5cff30b9bf31cbb56e2993f44c498c52d6dee9e99cedf497ab4f539abb50,True
0.5,0.75,8,910000009,fixed-0.9,0.9,4.0,0.2090625,7c8843f8424849fe0e7ac10e369f27d3f3c36eed2808683168821151966fd908,7b9e5cff30b9bf31cbb56e2993f44c498c52d6dee9e99cedf497ab4f539abb50,True
0.5,0.75,9,910000010,adaptive-v2,0.5,3.9,0.15269153225806453,cef835a87473aea3c96b9901675161c357d8669e2b706893b29c219af08cbf02,87cf19281a16e8b9ebb29832c44353190223d0530894192747f5800b1eab03a4,True
0.5,0.75,9,910000010,handle-only,1.0,4.0,0.19925907258064515,562885194553f69e4c50aa540377fcc559a2fe8cc558b85b1541c8c913b4906f,3ed1862bd3bcd6f3c42dd6911125ea72cafa898c6aec9dad711a2b8b9377c915,True
0.5,0.75,9,910000010,stable-local,0.0,4.0,0.1262701612903226,96990461e4eb8feded62bcf52964dd177c694097e4c9eab3e6d90069917a6af2,3ed1862bd3bcd6f3c42dd6911125ea72cafa898c6aec9dad711a2b8b9377c915,True
0.5,0.75,9,910000010,fixed-0.9,0.9,4.0,0.18863407258064516,9904695566af8fd49db4662a4a4aae6ee11d86d8d3d697d4c64444d7195ad783,3ed1862bd3bcd6f3c42dd6911125ea72cafa898c6aec9dad711a2b8b9377c915,True
0.75,0.25,0,910000001,adaptive-v2,0.9,3.9,0.1065625,0873c82973388ae172d5a548d24bee4d52b51826c4d231c66da9d11dea9ecbaa,a3019463424c7f343ae68bc7ad2b7c1d6dcc6c03e30bf1a9b718fb53d219e019,True
0.75,0.25,0,910000001,fixed-0.9,0.9,4.0,0.11015625,95e5acc374cab15f2ee1e802b9623b521f170e7fc025639d005fe3fc2c388ad3,baf180e8d3c0a7164aa1440a612444fac7e452ba7f4299ff243e9ef25fdb5bf5,True
0.75,0.25,0,910000001,handle-only,1.0,4.0,0.113125,b63f959cdee518d4eef556ee2efeaf07a1c3b21f4f0f594ac9b26f956fea35e5,baf180e8d3c0a7164aa1440a612444fac7e452ba7f4299ff243e9ef25fdb5bf5,True
0.75,0.25,0,910000001,stable-local,0.0,4.0,0.09140625,bb845aa3444053cdade57977e2154230b00a7de47023716ecde44dda1af92a88,baf180e8d3c0a7164aa1440a612444fac7e452ba7f4299ff243e9ef25fdb5bf5,True
0.75,0.25,1,910000002,adaptive-v2,0.9,3.9,0.09799395161290324,1402dcef34b5ec14734daa554e93be084f7ce94f7d3c9ac7c85778c8fdf3fe3c,312685a09fb96565654bc202b0d9d9d832b8b963dc8075928eb45d94aa6dfd80,True
0.75,0.25,1,910000002,fixed-0.9,0.9,4.0,0.09986895161290324,002ef0f449b4ad91872cdc2bc0cf8c1330de08bc7f8b98d2842dc909612fac30,37023759b451639426985e6957b1f598fedb8ddbe535d29836d218f7acd81f32,True
0.75,0.25,1,910000002,stable-local,0.0,4.0,0.08345766129032257,af142f45f7a009f852b608b297b320311562f62b174a92df330a0837cea51345,37023759b451639426985e6957b1f598fedb8ddbe535d29836d218f7acd81f32,True
0.75,0.25,1,910000002,handle-only,1.0,4.0,0.09955645161290323,d082e3c1611534dcaf5e96c497838e6195c970d1177a68890d7bb448a3d35948,37023759b451639426985e6957b1f598fedb8ddbe535d29836d218f7acd81f32,True
0.75,0.25,2,910000003,adaptive-v2,0.9,3.9,0.13987903225806453,3d9450d2df20e66d493103289af8aca6d36de8da58815314353296468c8d2010,fae5f6da5ae5dd51228402cd4bbe8a3f8f65134182ee5089c1ee7f39982b3d3e,True
0.75,0.25,2,910000003,handle-only,1.0,4.0,0.15269153225806453,1136c477ae17a092cac03a5fe595966cbbad5f37b9c4544f1673fb118cd6672d,2c45f5261620dd52a7b7cf49aa001344dd6ac04d61ed2cfaae512d6c85e55d86,True
0.75,0.25,2,910000003,fixed-0.9,0.9,4.0,0.1450302419354839,6c1a4e9b7ebc9dc19c98ceaef86d962bf6b638752545c915de4b57dc241e938d,2c45f5261620dd52a7b7cf49aa001344dd6ac04d61ed2cfaae512d6c85e55d86,True
0.75,0.25,2,910000003,stable-local,0.0,4.0,0.09018649193548388,9fc4d5aaa312f5eb86a313f9bd3c813b2d7aeedcf193f8c7d275ce87b36f8377,2c45f5261620dd52a7b7cf49aa001344dd6ac04d61ed2cfaae512d6c85e55d86,True
0.75,0.25,3,910000004,adaptive-v2,0.9,3.9,0.1409375,4e27433d71ed57fa1fc86a2d78fff2f430cd25f6c8931cd406a2c7ad39cbf88c,920f2e3a6e7ad5b9c64435effe04facd3ff29564d76248d8172ef9b808406e78,True
0.75,0.25,3,910000004,stable-local,0.0,4.0,0.123125,02fa1c594336e698706f16095580c0a95b40ef2d99227d9dd376aae1fea48c70,f7aa1c1aaf190f831ced1f851ff20c04a9d016155b1cae2d37eb78f5c02f256d,True
0.75,0.25,3,910000004,handle-only,1.0,4.0,0.14359375,0849561e2cf23af1d417b63d9ba3aad141aacb2e8c57d8acd7bd75ab133dc5a2,f7aa1c1aaf190f831ced1f851ff20c04a9d016155b1cae2d37eb78f5c02f256d,True
0.75,0.25,3,910000004,fixed-0.9,0.9,4.0,0.14140625,f0810df570bad949460c23044c21986e8bb3385f003415bcd16975eb1dee3bfa,f7aa1c1aaf190f831ced1f851ff20c04a9d016155b1cae2d37eb78f5c02f256d,True
0.75,0.25,4,910000005,adaptive-v2,0.9,3.9,0.11671875,4a4b0a853062edd2b5224159446ac099ec0b5a597679f2c4b62a48a63485fd57,c92da4e138c32f926faba783a30fd77d0a184e21bd709aa4274738c05937a330,True
0.75,0.25,4,910000005,fixed-0.9,0.9,4.0,0.115,106003fb7b77a0b0e80774b60d39b98e733e75277ae9494defc4a6a74d638821,c52de57ed873bffd7b78eb802955e2c65d1ed4987a462c1d5da22fa36dfdb406,True
0.75,0.25,4,910000005,handle-only,1.0,4.0,0.11359375,24bb3acb429057144be31d8fb5d5b2486323bcdfa609ed0087c367f7fb2af692,c52de57ed873bffd7b78eb802955e2c65d1ed4987a462c1d5da22fa36dfdb406,True
0.75,0.25,4,910000005,stable-local,0.0,4.0,0.12484375,7214a779652b1e500b730b306581ca4f52909d4962e7830e8dab620499eada79,c52de57ed873bffd7b78eb802955e2c65d1ed4987a462c1d5da22fa36dfdb406,True
0.75,0.25,5,910000006,adaptive-v2,0.9,3.9,0.11360887096774194,22f7fa26c905bf3fc37dc24bc4a63d6b8124702f1e6146c46a9665b5e7586350,87e358b6e7ddf9cfab5ae54cdf8ed2e872cdb2271991d53e90bfe1420e4d0db7,True
0.75,0.25,5,910000006,fixed-0.9,0.9,4.0,0.11189012096774194,4a6b158e737863daba2dcb2ff5e773bcbd929188d7862b83785ebd183d56f733,6229ffc5aec814c27e74162378609075cf4448cc2ca072adeea6e7756d07ea07,True
0.75,0.25,5,910000006,handle-only,1.0,4.0,0.11314012096774194,c733ba4dbb288172ec601577c98c88c0cf1ec9c0dbc9fe4e2ee09420e6962942,6229ffc5aec814c27e74162378609075cf4448cc2ca072adeea6e7756d07ea07,True
0.75,0.25,5,910000006,stable-local,0.0,4.0,0.10188508064516127,cc4612a0ac91ba6b3d8cad435548503ffad481c6251c7a1814b91ee3ad060c80,6229ffc5aec814c27e74162378609075cf4448cc2ca072adeea6e7756d07ea07,True
0.75,0.25,6,910000007,adaptive-v2,0.9,3.9,0.12330141129032259,90778a2e32fff98cce22bb78ec998af613c107c95b6b34d104780dd3bed39a0a,94fc502278ffc16e6467e7fa6c9e1cd65465ef65b7500cf7cf2ac8d61f06a121,True
0.75,0.25,6,910000007,stable-local,0.0,4.0,0.10283266129032258,227bb397d1cf9b0ce2f159626719e3809e12ad8420598a2d9a344db6faf3810a,652823bdb4e377df2641a4a5854f425b5ae3e0be58c375f6b9408c387ff83490,True
0.75,0.25,6,910000007,handle-only,1.0,4.0,0.12581149193548388,329485e258fdfe7c4eac2a11346a09a76d27adbad4ba534b4ac54c4bb4bf4782,652823bdb4e377df2641a4a5854f425b5ae3e0be58c375f6b9408c387ff83490,True
0.75,0.25,6,910000007,fixed-0.9,0.9,4.0,0.12205141129032258,67ca1a729e25bc8833476eb323e78477ca451fafdf5a91bad3b89c4a2a3df50b,652823bdb4e377df2641a4a5854f425b5ae3e0be58c375f6b9408c387ff83490,True
0.75,0.25,7,910000008,adaptive-v2,0.9,3.9,0.12359375,b562a779183975c069e5c430de1cfb53e5a2454709e49df9ff0ee7c3ace1ef97,c0afb52f45d51b8e3cfa614f0a5bebb2849ce787bd394eba17c2e064dc4ccba2,True
0.75,0.25,7,910000008,fixed-0.9,0.9,4.0,0.12140625,22cc32e7796d1e285e30186e7bc2c8c5005b3f88b1d911087fbbc37f45a62418,9b3f7d3080ac2da9b843b18b5af6a083f38317c6ec57a047bcffc45aa078f258,True
0.75,0.25,7,910000008,stable-local,0.0,4.0,0.1203125,b16a14f6e78fbdbfa37e0d11723f399af15207549b84770286cbd2df45b9312a,9b3f7d3080ac2da9b843b18b5af6a083f38317c6ec57a047bcffc45aa078f258,True
0.75,0.25,7,910000008,handle-only,1.0,4.0,0.12234375,e81eb1551097ff19d7960c9e10ab5297b11140ad32684ece28b27ecf14ce41a8,9b3f7d3080ac2da9b843b18b5af6a083f38317c6ec57a047bcffc45aa078f258,True
0.75,0.25,8,910000009,adaptive-v2,0.9,3.9,0.1675,b67e0245df7cf0a24b18f9a888653721bbe3c74c657a17e7a239f6c4bc224c4c,fdbbf99a55d59c0ddd06b9ce47055fc053ca965f67f8592746656dcf3d8351eb,True
0.75,0.25,8,910000009,handle-only,1.0,4.0,0.17265625,1574f0e782f6f442073d6c237c2582a9c793eabef16c737b389aed59b472e956,8186ba45ca1903094da948e315e688cee5da5c79f97a9ba6741fe839cd5b102e,True
0.75,0.25,8,910000009,fixed-0.9,0.9,4.0,0.17203125,5d4abf590d45e11b3116f665c16bc9df7dabb4a4177ad6b55f013b168d96a221,8186ba45ca1903094da948e315e688cee5da5c79f97a9ba6741fe839cd5b102e,True
0.75,0.25,8,910000009,stable-local,0.0,4.0,0.17078125,e4575756b40437febabb6ebf371ec047a6e27735ed31146bb7952fc7067a2735,8186ba45ca1903094da948e315e688cee5da5c79f97a9ba6741fe839cd5b102e,True
0.75,0.25,9,910000010,adaptive-v2,0.9,3.9,0.16784778225806452,a31bd409aa1081fceab289dae8b2e8036adaf143074e8e93105514038a5f2018,75e268b6952e1d01e9b4503abe58979b2d7ea00581ca4a5730e5c97debdbc84e,True
0.75,0.25,9,910000010,fixed-0.9,0.9,4.0,0.16785282258064516,40801042634c6a102ec5c6870108b094db7502fed4ee042bc9662c93b4197d4c,117b41bef00be31d3c7427b9f9b7a0bf598fdd1d6297a4873f3ea1411aad7c68,True
0.75,0.25,9,910000010,stable-local,0.0,4.0,0.12923891129032258,88bb36817d1f846add39e6f4b634be0acf5ea055307fb414b632bd4fb1defb83,117b41bef00be31d3c7427b9f9b7a0bf598fdd1d6297a4873f3ea1411aad7c68,True
0.75,0.25,9,910000010,handle-only,1.0,4.0,0.1708165322580645,bcc78fb27effe14fcf4da9a5e981f84950b4b6683a3c45e47e11ebeb99dc026c,117b41bef00be31d3c7427b9f9b7a0bf598fdd1d6297a4873f3ea1411aad7c68,True
0.75,0.5,0,910000001,adaptive-v2,0.9,3.9,0.23640625,cc9e4a9e3348ca2518f8e8a171337b27a1be84fba06f9786aa79e855401c654d,527bb8f7afd8d09eec889e2383e85bd2549363fb6933a5204a3c1d50bcbb7136,True
0.75,0.5,0,910000001,handle-only,1.0,4.0,0.24046875,4287066b82e6048da1750b97abd26affd359c75edc29c898d6d7d2dd92c8cca5,58a0d7144a37d3596bdef434cc641429f572501f2eef0bb496ab253539470009,True
0.75,0.5,0,910000001,fixed-0.9,0.9,4.0,0.2328125,91928c0dc8f6ff4166995b5d276b0d3a4c2cbc27be7d113c2436434b682abd47,58a0d7144a37d3596bdef434cc641429f572501f2eef0bb496ab253539470009,True
0.75,0.5,0,910000001,stable-local,0.0,4.0,0.09046875,a35c87715beeadc39f63dc5f5354ac8f1a14969952dcc8f17c245d2a921e2f43,58a0d7144a37d3596bdef434cc641429f572501f2eef0bb496ab253539470009,True
0.75,0.5,1,910000002,adaptive-v2,0.9,3.9,0.13220766129032258,e110634ee39fe8a492e40079100dfd6286c2f05a03e331dc0d04fb0ed677bc47,b011ca0350f97fce7c28f9eeba351ad3094a716b2d13bea56a917da348b88813,True
0.75,0.5,1,910000002,handle-only,1.0,4.0,0.15174899193548388,174bcaa27fedf7503b2bbfa9b6fcd69ab6aad45c7bdb83597eab0e8886c34437,9dbf443ea25df71cfe763a9bd8c4d0794d076c2dd9d0b0c240c5aed8be9841c2,True
0.75,0.5,1,910000002,stable-local,0.0,4.0,0.09626008064516128,b3904f8015411bc89276bce6e792659ef1c764cd587299375ba5dcefad343b04,9dbf443ea25df71cfe763a9bd8c4d0794d076c2dd9d0b0c240c5aed8be9841c2,True
0.75,0.5,1,910000002,fixed-0.9,0.9,4.0,0.1337752016129032,d57492b3023c702c7b60e4c68a0c3ee2473dc90b2301f7feb8daabd618bdc3f6,9dbf443ea25df71cfe763a9bd8c4d0794d076c2dd9d0b0c240c5aed8be9841c2,True
0.75,0.5,2,910000003,adaptive-v2,0.9,3.9,0.22475806451612904,813ecb8832fa606d120c2be9c3004b76cf9bdcd08f15e0e6596b66c693eba2ff,d325a1193f30a49a668ced27f1b71d5060d336264ce49aebf4f35fbf65e13d52,True
0.75,0.5,2,910000003,stable-local,0.0,4.0,0.09970766129032257,0024a0b8a3dbe01cfd182cef91fd55dc55af5ab2e826c9867a2c9839f0782d87,366cde61ae7e12e7e94a860a062f8fe14f8a2d9f455dbfdc8b82184c26107bed,True
0.75,0.5,2,910000003,handle-only,1.0,4.0,0.2435131048387097,1a0adea2c649464b629e59392e0336ff44376da1a4e20ce0086f61fe5087cfd6,366cde61ae7e12e7e94a860a062f8fe14f8a2d9f455dbfdc8b82184c26107bed,True
0.75,0.5,2,910000003,fixed-0.9,0.9,4.0,0.2333568548387097,8a6ea4fe0e24c339b6ae8f8913568db32bdb365383de05210cbf03216035b88b,366cde61ae7e12e7e94a860a062f8fe14f8a2d9f455dbfdc8b82184c26107bed,True
0.75,0.5,3,910000004,adaptive-v2,0.9,3.9,0.1728377016129032,eb2d9ff30c8dd036c9e55fd6c1ecc79ae8ec2d41cbbb4c9d2949e659212a7a79,8d49303a731af6f278c47c80975b4f945e6bccd15e54852fc271302704bd0fdc,True
0.75,0.5,3,910000004,handle-only,1.0,4.0,0.19799899193548387,2538fc5746f537c00774a1ccc6ca8f9626e6a0057abaff50f885463fa682179e,a0cf4e697df32ba973df0619908aebcd85c965bb644629f99389ae56235d7f9b,True
0.75,0.5,3,910000004,stable-local,0.0,4.0,0.10845766129032258,65a1280ad79a9932a9ca6222d032ee42e83d22df523f27c138e0b0839ea42b47,a0cf4e697df32ba973df0619908aebcd85c965bb644629f99389ae56235d7f9b,True
0.75,0.5,3,910000004,fixed-0.9,0.9,4.0,0.1770564516129032,6cc9a45b77484de70d7077eec484daf5d6c7b827eaee6012470062fddce31133,a0cf4e697df32ba973df0619908aebcd85c965bb644629f99389ae56235d7f9b,True
0.75,0.5,4,910000005,adaptive-v2,0.9,3.9,0.16640625,51d7880a60fb08bd6f7823c8b7610cfca9d8e7ec55e2b16008859c3be5575e5e,75a21b84c1fc5fbf2112a54e8ac75c0ad29d3f4adeea2c585106d7ee5d37e7d4,True
0.75,0.5,4,910000005,handle-only,1.0,4.0,0.1728125,514fc6f0e5f06f50b82184310cfe29a50f3c96780a0afbea9d1fcfb56c844600,a3bdd4db107501c03daf4209f842040521fa286407367ef8c375b7938f1713ca,True
0.75,0.5,4,910000005,fixed-0.9,0.9,4.0,0.16859375,8bfe9be027e081b7381a181e06be6aafa346709d7137e739b09727df998fe7d1,a3bdd4db107501c03daf4209f842040521fa286407367ef8c375b7938f1713ca,True
0.75,0.5,4,910000005,stable-local,0.0,4.0,0.1334375,f93ad9bfb82fe2d7613fb6481eed5bb6d677425610ded65c593a70e511e997cc,a3bdd4db107501c03daf4209f842040521fa286407367ef8c375b7938f1713ca,True
0.75,0.5,5,910000006,adaptive-v2,0.9,3.9,0.15671875,1c7d84c1f03e43971d216565ae0efdefd5b5f897ae080415a2855ebdb3fb346d,8c97b7b8f0d1ad7aac4b2bc663cff606dd7d56202ff17e7896e069d97934261e,True
0.75,0.5,5,910000006,stable-local,0.0,4.0,0.09171875,0d4ab4afe7b5e9f0e8cf79f5fc1bb63f8d31beb52d568a982ce3b02576b4ecf6,0330a507a8c1e1c75f2b0591d5d403f1ec9a50d8a3bfc70fa4dac09acb1c9658,True
0.75,0.5,5,910000006,handle-only,1.0,4.0,0.1728125,0fde2812ff02ecae8ee4933d08d1f57061fd7af1b57cbc03760ea811f497a0eb,0330a507a8c1e1c75f2b0591d5d403f1ec9a50d8a3bfc70fa4dac09acb1c9658,True
0.75,0.5,5,910000006,fixed-0.9,0.9,4.0,0.15984375,b86ddc1ba64d6d08d4a2442835f2d1ba562f308739487658a6d0c31b970a1610,0330a507a8c1e1c75f2b0591d5d403f1ec9a50d8a3bfc70fa4dac09acb1c9658,True
0.75,0.5,6,910000007,adaptive-v2,0.9,3.9,0.2125,d3737af75c6d926df6e22041eeb460ef2e0d4cb112594c23d6974e0e2bcfd0f7,c94445570dfc5c78da72f665d139bfd0fe2a87ff5ed6642498cb205a4275a5f9,True
0.75,0.5,6,910000007,fixed-0.9,0.9,4.0,0.21671875,1d54d8c44071dc0cc01e1568711cbe74c9371041e5de67f846102ca8b723c258,bd3d34f501d7fc801dd7ab82f697b32345d37b86092ed98184031595c001a71a,True
0.75,0.5,6,910000007,stable-local,0.0,4.0,0.09734375,bf80208cc07b6549c9611d5a2f99be8dba69ad5b22b545c7d455a49a15fc97d8,bd3d34f501d7fc801dd7ab82f697b32345d37b86092ed98184031595c001a71a,True
0.75,0.5,6,910000007,handle-only,1.0,4.0,0.2365625,c518971d012fb400149e8ffe53f49711ed5ce56dc1021cb1b13bdafd000e38c1,bd3d34f501d7fc801dd7ab82f697b32345d37b86092ed98184031595c001a71a,True
0.75,0.5,7,910000008,adaptive-v2,0.9,3.9,0.18125,38b06ac302f261bf60399a4bc9de091055458c3d19817dcd015cf62e140a6340,424c53a85f46310e3e55c51599b507d51dd7228e6e45c39b03a774c9de221111,True
0.75,0.5,7,910000008,stable-local,0.0,4.0,0.1346875,3fedb8343c2b9654d24b66d9dc27cd29ec6885dd9144ba43e417b6d1372b70fd,ed3868054c98cfce3d290b2da45136ddfcccf97983283b9a5a1814faf7427927,True
0.75,0.5,7,910000008,fixed-0.9,0.9,4.0,0.18484375,8e7b0f330fa66769318693b9d88a783e8a535496f6e6ecf42639bbf3c54eb38d,ed3868054c98cfce3d290b2da45136ddfcccf97983283b9a5a1814faf7427927,True
0.75,0.5,7,910000008,handle-only,1.0,4.0,0.19890625,e3da3e9b9453fe46b4ff34624e892075561cea4bc5a9b1818131ecbb735881f0,ed3868054c98cfce3d290b2da45136ddfcccf97983283b9a5a1814faf7427927,True
0.75,0.5,8,910000009,adaptive-v2,0.9,3.9,0.2290625,beaa409d7074b5fd34bf6779fea3db0374db886b3a194fc990fe53c676ee0c5c,439d4bb9a56abd430a18127c5c1cad9772725e1388986e770bab46e50ed4c1de,True
0.75,0.5,8,910000009,handle-only,1.0,4.0,0.23375,7f9727cb861258353cbe7ed58761f61f7ca8d250e1171df2af2ba8dc0e172162,77294989eea62685e390970a35b1e29647b9441cb7f6d2ca26d18e49b0fd4b61,True
0.75,0.5,8,910000009,fixed-0.9,0.9,4.0,0.2303125,9672ec66dee9af31200ec92231cd5942018d9596e7d883e85848c940fc2ed54d,77294989eea62685e390970a35b1e29647b9441cb7f6d2ca26d18e49b0fd4b61,True
0.75,0.5,8,910000009,stable-local,0.0,4.0,0.17984375,ce32c704a18ed54a0ea09324d0e2928aa948076f214beadb6e423bfcb7a0cf33,77294989eea62685e390970a35b1e29647b9441cb7f6d2ca26d18e49b0fd4b61,True
0.75,0.5,9,910000010,adaptive-v2,0.9,3.9,0.24441028225806452,f92079d6b40f05eb9ba50a7b2bd0d6ee057c4dda251e4e1787e5d986913b60ed,706d4d6fc4436192d6a86701fc172286e8cf69cc6cc356b85f825dea701a15f7,True
0.75,0.5,9,910000010,fixed-0.9,0.9,4.0,0.24816028225806452,4af5fd00739bc0cf9698b15145869e9ca891d36aac57d489bc3f4dded0344fd0,705d53d0ae8d627635c6b9fa7f1fb2322ef4ec54a5064332fcf233c12fe32c1e,True
0.75,0.5,9,910000010,handle-only,1.0,4.0,0.25222782258064513,7f3dbf4acbc8287dddae05fa54defb661950303f6f290f8b3eff8258690004a4,705d53d0ae8d627635c6b9fa7f1fb2322ef4ec54a5064332fcf233c12fe32c1e,True
0.75,0.5,9,910000010,stable-local,0.0,4.0,0.10642641129032258,f7aa590d41676fef69b97dd05635866b70437476188c3316743eab978ef1fbf7,705d53d0ae8d627635c6b9fa7f1fb2322ef4ec54a5064332fcf233c12fe32c1e,True
0.75,0.75,0,910000001,adaptive-v2,0.9,3.9,0.29296875,a3d806cad4d4fd31b321da573cb5bf644075614b9518668b70f2ff46b614bbee,e9bf68fd18e8896040a607dbcb15346759dc6bbebe88cb2c2d903d740d825b10,True
0.75,0.75,0,910000001,handle-only,1.0,4.0,0.32296875,8071764f9bba9180901f94b55b4f77d07b92802362b082d730b114c3f490fb28,7d3810c5e3d553b134742ec7c229ce4dbd3739fbe260c86727472ee412b4facd,True
0.75,0.75,0,910000001,stable-local,0.0,4.0,0.09125,9b0802ce2129d0ddb7a6cec8e63a8958c2544da91ab0adddf3f211155fef31e2,7d3810c5e3d553b134742ec7c229ce4dbd3739fbe260c86727472ee412b4facd,True
0.75,0.75,0,910000001,fixed-0.9,0.9,4.0,0.30078125,c12fb1cceaf3ed2ecca6b5e9986d7bd5a5fa76f62459cf21fb402e07682544b6,7d3810c5e3d553b134742ec7c229ce4dbd3739fbe260c86727472ee412b4facd,True
0.75,0.75,1,910000002,adaptive-v2,0.9,3.9,0.21640625,9c501c69e2077df83ff53526baaaa923407e98cbcf8f7133428538f8961e9f79,26ad475243e78f2a3a8f7c5b84001a60b16eb1d1ba9341a6010be77338a39440,True
0.75,0.75,1,910000002,fixed-0.9,0.9,4.0,0.22203125,451b2ae3a517a1e6634adf952699efdf79320d702a2f9e226d8028a961e44e64,6ef336a7582c32150598a99a747b7d22dea8d8fd8af3854fc4683b253e31b4f4,True
0.75,0.75,1,910000002,stable-local,0.0,4.0,0.0965625,4faa8fed75126ce53bfcf4eb971b5c7d96cbf314173493665e77806b6cbfe51f,6ef336a7582c32150598a99a747b7d22dea8d8fd8af3854fc4683b253e31b4f4,True
0.75,0.75,1,910000002,handle-only,1.0,4.0,0.27375,f34f3df8ce9efa082b174d91ceeb20b24baec1c65632339cb9ca4ca7f0fd7956,6ef336a7582c32150598a99a747b7d22dea8d8fd8af3854fc4683b253e31b4f4,True
0.75,0.75,2,910000003,adaptive-v2,0.9,3.9,0.2770614919354839,c905ee72be7774e49d3e1fad299c00c8845fc0c7781b2a893808aa5e5712520b,123cf95f14f8b9326a561cba412d52441124f01842f0711ced011f3b95ae55d1,True
0.75,0.75,2,910000003,handle-only,1.0,4.0,0.29518649193548385,057171a4427ce6b7f0fe0a213ad1728fd0c235a6083d62f56321e1abeb3cbe70,461c2f93008a176a77ef6ce80daf421c9744c61d3230a352639b3e4883bf3753,True
0.75,0.75,2,910000003,fixed-0.9,0.9,4.0,0.2815927419354839,4ae1122f03e812ad3a79e9315777900c58981f63051658b5a5edea01fc9cf75c,461c2f93008a176a77ef6ce80daf421c9744c61d3230a352639b3e4883bf3753,True
0.75,0.75,2,910000003,stable-local,0.0,4.0,0.09422883064516129,f44865933d0637e18059b941ce485baa0db936115c29013e4cf8612245eab612,461c2f93008a176a77ef6ce80daf421c9744c61d3230a352639b3e4883bf3753,True
0.75,0.75,3,910000004,adaptive-v2,0.9,3.9,0.2369002016129032,0d42da4b10b9bf9525830cede8daecf9a68b8459c1616e8be7081ff17c52ac9a,c40e6bd5b719f8225de835a644e32cebcd50dca519eda1c7ee57513d168d3c31,True
0.75,0.75,3,910000004,handle-only,1.0,4.0,0.3092540322580645,1e4a0cac22528a7ed179f7fe3c05501636eacfedfda25870075a38c8a4a98656,3570d86f79145c5e940b7fe00707f8237112623a1be33a048c819220f4f4552e,True
0.75,0.75,3,910000004,fixed-0.9,0.9,4.0,0.2511189516129032,597dba9397a83418cb9a35454cf81308e7ed1ad020ef400ba7350a38183323d3,3570d86f79145c5e940b7fe00707f8237112623a1be33a048c819220f4f4552e,True
0.75,0.75,3,910000004,stable-local,0.0,4.0,0.11830141129032258,c43ca8d79906551cc42d68c8338e4ff10821ab4b2ab6258f618f65be74b2153f,3570d86f79145c5e940b7fe00707f8237112623a1be33a048c819220f4f4552e,True
0.75,0.75,4,910000005,adaptive-v2,0.9,3.9,0.21796875,23345170385c7ae76a62e3f586ce4c573e51053fc28f5ff0bd3da1c727c93b51,99d115da421b3156e101206e67e8755735688578e7201ca8f954745ba97fc0c2,True
0.75,0.75,4,910000005,fixed-0.9,0.9,4.0,0.2221875,0cd05771fef93fedd4ed20d94223afb86578e2bf14be04b7defc8ad69556c5b4,1c901b443919e05bcb778bc99cff6f7236cf512f6b33258e7cd6838d2d44ccd7,True
